date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,madhya pradesh,sehore,466114,6,0,0
31-12-2025,madhya pradesh,sehore,466116,8,3,0
31-12-2025,madhya pradesh,sehore,466120,5,0,0
31-12-2025,madhya pradesh,sehore,466221,3,0,1
31-12-2025,madhya pradesh,sehore,466665,2,1,0
31-12-2025,madhya pradesh,seoni,480880,1,0,0
31-12-2025,madhya pradesh,seoni,480881,4,0,0
31-12-2025,madhya pradesh,shahdol,484117,2,0,0
31-12-2025,madhya pradesh,shahdol,484224,18,4,0
31-12-2025,madhya pradesh,shahdol,484661,2,0,0
31-12-2025,madhya pradesh,shajapur,465001,29,7,0
31-12-2025,madhya pradesh,shajapur,465113,14,2,0
31-12-2025,madhya pradesh,shajapur,465337,34,19,0
31-12-2025,madhya pradesh,shajapur,465339,6,1,0
31-12-2025,madhya pradesh,sheopur,476335,3,45,0
31-12-2025,madhya pradesh,shivpuri,473551,40,36,2
31-12-2025,madhya pradesh,shivpuri,473774,15,10,1
31-12-2025,madhya pradesh,shivpuri,473775,11,34,1
31-12-2025,madhya pradesh,shivpuri,473793,9,5,0
31-12-2025,madhya pradesh,shivpuri,473880,6,13,0
31-12-2025,madhya pradesh,shivpuri,475005,1,0,0
31-12-2025,madhya pradesh,sidhi,486670,25,3,0
31-12-2025,madhya pradesh,sidhi,486776,8,3,0
31-12-2025,madhya pradesh,sidhi,486890,2,2,0
31-12-2025,madhya pradesh,singrauli,486669,10,2,0
31-12-2025,madhya pradesh,singrauli,486881,40,4,1
31-12-2025,madhya pradesh,singrauli,486886,69,20,0
31-12-2025,madhya pradesh,singrauli,486889,5,3,1
31-12-2025,madhya pradesh,tikamgarh,472005,3,2,0
31-12-2025,madhya pradesh,tikamgarh,472442,2,1,1
31-12-2025,madhya pradesh,tikamgarh,472445,3,3,0
31-12-2025,madhya pradesh,ujjain,456337,20,5,0
31-12-2025,madhya pradesh,ujjain,456550,31,13,0
31-12-2025,madhya pradesh,umaria,484665,11,3,0
31-12-2025,madhya pradesh,vidisha,464113,8,4,0
31-12-2025,madhya pradesh,vidisha,464221,32,9,0
31-12-2025,madhya pradesh,khandwa,451224,2,0,0
31-12-2025,madhya pradesh,khandwa,451228,2,1,0
31-12-2025,maharashtra,ahmednagar,422620,1,0,0
31-12-2025,maharashtra,ahmednagar,413201,3,0,0
31-12-2025,maharashtra,ahmednagar,413703,1,0,0
31-12-2025,maharashtra,ahmednagar,413704,4,1,0
31-12-2025,maharashtra,ahmednagar,413709,0,3,0
31-12-2025,maharashtra,ahmednagar,413737,7,2,0
31-12-2025,maharashtra,ahmednagar,413739,1,4,0
31-12-2025,maharashtra,ahmednagar,414001,7,3,0
31-12-2025,maharashtra,ahmednagar,414113,1,1,0
31-12-2025,maharashtra,ahmednagar,414402,2,2,0
31-12-2025,maharashtra,ahmednagar,414606,2,2,0
31-12-2025,maharashtra,ahmednagar,414607,10,1,0
31-12-2025,maharashtra,ahmednagar,422620,1,3,0
31-12-2025,maharashtra,ahmednagar,423109,0,1,0
31-12-2025,maharashtra,ahmednagar,423602,0,1,0
31-12-2025,maharashtra,ahmednagar,422604,1,1,0
31-12-2025,maharashtra,akola,444102,1,0,0
31-12-2025,maharashtra,akola,444103,1,0,0
31-12-2025,maharashtra,akola,444502,1,0,0
31-12-2025,maharashtra,amravati,444604,0,3,0
31-12-2025,maharashtra,amravati,444706,0,1,0
31-12-2025,maharashtra,amravati,444813,1,1,0
31-12-2025,maharashtra,amravati,444902,1,0,0
31-12-2025,maharashtra,amravati,444907,2,1,0
31-12-2025,maharashtra,aurangabad,423701,5,6,0
31-12-2025,maharashtra,aurangabad,431002,7,4,0
31-12-2025,maharashtra,aurangabad,431003,1,2,0
31-12-2025,maharashtra,aurangabad,431005,3,1,0
31-12-2025,maharashtra,aurangabad,431101,1,1,0
31-12-2025,maharashtra,aurangabad,431105,2,4,0
31-12-2025,maharashtra,aurangabad,431109,2,4,0
31-12-2025,maharashtra,aurangabad,431112,7,5,0
31-12-2025,maharashtra,aurangabad,431115,3,1,0
31-12-2025,maharashtra,aurangabad,431116,5,2,0
31-12-2025,maharashtra,aurangabad,431117,1,1,0
31-12-2025,maharashtra,aurangabad,431133,5,4,0
31-12-2025,maharashtra,beed,413229,1,0,0
31-12-2025,maharashtra,beed,414204,1,1,0
31-12-2025,maharashtra,beed,431127,2,1,0
31-12-2025,maharashtra,beed,431515,7,4,0
31-12-2025,maharashtra,bhandara,441905,4,0,0
31-12-2025,maharashtra,bhandara,441907,1,0,0
31-12-2025,maharashtra,beed,413249,0,1,0
31-12-2025,maharashtra,beed,431127,1,0,0
31-12-2025,maharashtra,beed,431515,0,3,0
31-12-2025,maharashtra,buldhana,443402,1,0,0
31-12-2025,maharashtra,buldhana,443001,7,2,0
31-12-2025,maharashtra,buldhana,443102,1,0,0
31-12-2025,maharashtra,buldhana,443103,1,2,0
31-12-2025,maharashtra,buldhana,443201,8,0,0
31-12-2025,maharashtra,buldhana,443301,6,0,0
31-12-2025,maharashtra,buldhana,444201,2,1,0
31-12-2025,maharashtra,buldhana,444306,4,3,0
31-12-2025,maharashtra,chandrapur,441222,2,0,0
31-12-2025,maharashtra,chandrapur,441224,5,0,0
31-12-2025,maharashtra,chandrapur,441225,2,0,0
31-12-2025,maharashtra,chandrapur,442402,2,0,0
31-12-2025,maharashtra,chandrapur,442901,0,1,0
31-12-2025,maharashtra,dhule,424301,2,2,1
31-12-2025,maharashtra,dhule,424307,6,1,0
31-12-2025,maharashtra,dhule,424311,5,5,1
31-12-2025,maharashtra,gadchiroli,442605,4,0,0
31-12-2025,maharashtra,gadchiroli,442703,1,0,0
31-12-2025,maharashtra,gadchiroli,442705,2,1,0
31-12-2025,maharashtra,gondia,441601,14,2,0
31-12-2025,maharashtra,gondia,441701,5,0,0
31-12-2025,maharashtra,hingoli,431513,7,3,3
31-12-2025,maharashtra,jalgaon,424104,1,4,0
31-12-2025,maharashtra,jalgaon,424106,1,0,0
31-12-2025,maharashtra,jalgaon,424201,5,3,1
31-12-2025,maharashtra,jalgaon,425114,1,0,0
31-12-2025,maharashtra,jalgaon,425115,5,0,0
31-12-2025,maharashtra,jalgaon,425305,1,1,0
31-12-2025,maharashtra,jalgaon,425306,5,0,0
31-12-2025,maharashtra,jalna,431132,5,0,0
31-12-2025,maharashtra,jalna,431135,2,0,0
31-12-2025,maharashtra,jalna,431205,1,0,0
31-12-2025,maharashtra,kolhapur,416104,3,2,0
31-12-2025,maharashtra,kolhapur,416105,1,0,0
31-12-2025,maharashtra,kolhapur,416106,0,1,0
31-12-2025,maharashtra,kolhapur,416205,4,0,0
31-12-2025,maharashtra,kolhapur,416219,4,2,0
31-12-2025,maharashtra,kolhapur,416229,3,1,0
31-12-2025,maharashtra,kolhapur,416230,3,0,0
31-12-2025,maharashtra,latur,413517,14,3,0
31-12-2025,maharashtra,latur,413544,2,1,0
31-12-2025,maharashtra,mumbai,400002,2,2,0
31-12-2025,maharashtra,mumbai,400004,3,0,0
31-12-2025,maharashtra,mumbai,400006,2,0,0
31-12-2025,maharashtra,mumbai,400014,2,0,0
31-12-2025,maharashtra,mumbai,400022,4,0,0
31-12-2025,maharashtra,mumbai,400051,3,2,0
31-12-2025,maharashtra,mumbai,400059,3,1,0
31-12-2025,maharashtra,mumbai,400061,2,2,0
31-12-2025,maharashtra,mumbai,400063,2,3,0
31-12-2025,maharashtra,mumbai,400077,0,2,0
31-12-2025,maharashtra,mumbai,400092,3,1,0
31-12-2025,maharashtra,mumbai,400093,7,0,0
31-12-2025,maharashtra,mumbai,400098,1,0,0
31-12-2025,maharashtra,mumbai,400102,1,2,0
31-12-2025,maharashtra,mumbai,401209,1,0,0
31-12-2025,maharashtra,nagpur,440012,1,1,1
31-12-2025,maharashtra,nagpur,440018,0,1,1
31-12-2025,maharashtra,nagpur,440037,1,1,0
31-12-2025,maharashtra,nagpur,441103,1,0,0
31-12-2025,maharashtra,nagpur,441107,3,1,0
31-12-2025,maharashtra,nagpur,441210,3,0,0
31-12-2025,maharashtra,nagpur,441303,2,0,0
31-12-2025,maharashtra,nagpur,441404,1,0,0
31-12-2025,maharashtra,nagpur,441501,3,0,0
31-12-2025,maharashtra,nanded,431712,12,2,0
31-12-2025,maharashtra,nanded,431715,8,1,0
31-12-2025,maharashtra,nandurbar,425414,7,6,0
31-12-2025,maharashtra,nandurbar,425415,8,0,0
31-12-2025,maharashtra,nashik,422005,0,1,0
31-12-2025,maharashtra,nashik,422010,4,1,0
31-12-2025,maharashtra,nashik,422103,9,3,0
31-12-2025,maharashtra,nashik,422203,5,1,0
31-12-2025,maharashtra,nashik,422222,2,1,0
31-12-2025,maharashtra,nashik,422303,5,1,0
31-12-2025,maharashtra,nashik,422304,0,1,0
31-12-2025,maharashtra,nashik,423101,1,3,0
31-12-2025,maharashtra,nashik,423111,1,0,0
31-12-2025,maharashtra,nashik,423212,1,1,0
31-12-2025,maharashtra,nashik,423401,10,6,0
31-12-2025,maharashtra,osmanabad,413501,10,5,0
31-12-2025,maharashtra,osmanabad,413528,4,0,0
31-12-2025,maharashtra,osmanabad,413605,4,0,0
31-12-2025,maharashtra,osmanabad,413623,5,0,0
31-12-2025,maharashtra,osmanabad,413624,0,1,0
31-12-2025,maharashtra,palghar,401102,2,1,0
31-12-2025,maharashtra,palghar,401201,1,0,0
31-12-2025,maharashtra,palghar,401202,0,1,0
31-12-2025,maharashtra,palghar,401301,2,0,0
31-12-2025,maharashtra,palghar,401304,1,1,0
31-12-2025,maharashtra,palghar,401506,1,0,0
31-12-2025,maharashtra,palghar,401604,7,4,0
31-12-2025,maharashtra,palghar,401610,1,1,0
31-12-2025,maharashtra,parbhani,431514,16,0,0
31-12-2025,maharashtra,parbhani,431541,2,0,0
31-12-2025,maharashtra,parbhani,431720,2,1,0
31-12-2025,maharashtra,pune,410501,8,5,0
31-12-2025,maharashtra,pune,411001,5,2,0
31-12-2025,maharashtra,pune,411013,1,2,0
31-12-2025,maharashtra,pune,411017,10,7,0
31-12-2025,maharashtra,pune,411028,9,7,0
31-12-2025,maharashtra,pune,411030,3,1,0
31-12-2025,maharashtra,pune,411031,0,1,0
31-12-2025,maharashtra,pune,411058,1,2,0
31-12-2025,maharashtra,pune,412108,1,0,0
31-12-2025,maharashtra,pune,412114,2,1,0
31-12-2025,maharashtra,pune,412208,5,3,0
31-12-2025,maharashtra,pune,412209,1,1,0
31-12-2025,maharashtra,pune,412214,1,2,0
31-12-2025,maharashtra,pune,412220,1,0,0
31-12-2025,maharashtra,pune,412301,4,2,0
31-12-2025,maharashtra,pune,412304,1,0,0
31-12-2025,maharashtra,pune,412406,1,0,0
31-12-2025,maharashtra,pune,413103,0,1,0
31-12-2025,maharashtra,pune,413104,0,3,0
31-12-2025,maharashtra,pune,413115,2,1,0
31-12-2025,maharashtra,raigad,402110,0,1,0
31-12-2025,maharashtra,raigad,402201,1,0,0
31-12-2025,maharashtra,raigad,402303,1,0,0
31-12-2025,maharashtra,raigad,410206,6,6,2
31-12-2025,maharashtra,raigad,410218,1,0,0
31-12-2025,maharashtra,raigad,410220,1,0,0
31-12-2025,maharashtra,raigad,402105,1,0,0
31-12-2025,maharashtra,raigad,402108,1,0,0
31-12-2025,maharashtra,raigad,402202,0,1,0
31-12-2025,maharashtra,raigad,402302,0,3,0
31-12-2025,maharashtra,raigad,402309,2,0,0
31-12-2025,maharashtra,raigad,410218,1,1,0
31-12-2025,maharashtra,ratnagiri,415602,1,0,0
31-12-2025,maharashtra,ratnagiri,415604,5,0,0
31-12-2025,maharashtra,ratnagiri,415608,2,0,0
31-12-2025,maharashtra,ratnagiri,415621,2,0,0
31-12-2025,maharashtra,ratnagiri,415720,3,0,0
31-12-2025,maharashtra,ratnagiri,416705,1,0,0
31-12-2025,maharashtra,sangli,415306,3,0,0
31-12-2025,maharashtra,sangli,415308,1,0,0
31-12-2025,maharashtra,sangli,415405,1,0,0
31-12-2025,maharashtra,sangli,416306,1,0,0
31-12-2025,maharashtra,sangli,416311,0,1,0
31-12-2025,maharashtra,sangli,416401,3,0,0
31-12-2025,maharashtra,sangli,416403,1,1,0
31-12-2025,maharashtra,sangli,416404,4,2,0
31-12-2025,maharashtra,satara,412803,4,1,0
31-12-2025,maharashtra,satara,415023,1,0,0
31-12-2025,maharashtra,satara,415105,1,1,0
31-12-2025,maharashtra,satara,415110,0,1,0
31-12-2025,maharashtra,satara,415122,1,0,0
31-12-2025,maharashtra,satara,415501,2,2,0
31-12-2025,maharashtra,satara,415507,2,1,0
31-12-2025,maharashtra,satara,415514,0,1,0
31-12-2025,maharashtra,satara,415536,2,0,0
31-12-2025,maharashtra,sindhudurg,416510,2,0,0
31-12-2025,maharashtra,sindhudurg,416518,1,0,0
31-12-2025,maharashtra,sindhudurg,416522,0,1,0
31-12-2025,maharashtra,sindhudurg,416609,1,0,0
31-12-2025,maharashtra,solapur,413004,10,4,0
31-12-2025,maharashtra,solapur,413007,1,0,0
31-12-2025,maharashtra,solapur,413112,1,0,0
31-12-2025,maharashtra,solapur,413203,4,5,0
31-12-2025,maharashtra,solapur,413211,4,1,0
31-12-2025,maharashtra,solapur,413215,2,0,0
31-12-2025,maharashtra,solapur,413252,1,0,0
31-12-2025,maharashtra,solapur,413305,4,1,0
31-12-2025,maharashtra,solapur,413307,2,0,0
31-12-2025,maharashtra,solapur,413317,1,1,0
31-12-2025,maharashtra,solapur,413410,0,1,0
31-12-2025,maharashtra,thane,400601,6,2,0
31-12-2025,maharashtra,thane,400605,8,4,0
31-12-2025,maharashtra,thane,400701,5,3,0
31-12-2025,maharashtra,thane,400705,8,4,0
31-12-2025,maharashtra,thane,400706,8,5,0
31-12-2025,maharashtra,thane,401602,0,1,0
31-12-2025,maharashtra,thane,401603,0,3,0
31-12-2025,maharashtra,thane,421005,1,1,0
31-12-2025,maharashtra,thane,421102,2,5,0
31-12-2025,maharashtra,thane,421203,2,4,0
31-12-2025,maharashtra,thane,421308,1,3,0
31-12-2025,maharashtra,thane,421402,2,1,0
31-12-2025,maharashtra,thane,421603,1,0,0
31-12-2025,maharashtra,wardha,442101,2,1,0
31-12-2025,maharashtra,washim,444404,8,1,0
31-12-2025,maharashtra,washim,444503,4,1,0
31-12-2025,maharashtra,washim,444505,6,0,0
31-12-2025,maharashtra,yavatmal,445202,8,2,0
31-12-2025,maharashtra,yavatmal,445206,3,4,0
31-12-2025,maharashtra,yavatmal,445302,5,2,0
31-12-2025,maharashtra,yavatmal,445306,1,0,0
31-12-2025,manipur,chandel,795102,0,3,0
31-12-2025,manipur,chandel,795131,2,16,0
31-12-2025,manipur,churachandpur,795139,2,3,0
31-12-2025,manipur,imphal east,795005,2,5,0
31-12-2025,manipur,imphal east,795008,2,4,0
31-12-2025,manipur,imphal west,795113,0,3,0
31-12-2025,manipur,senapati,795007,0,1,0
31-12-2025,manipur,senapati,795015,1,3,0
31-12-2025,manipur,thoubal,795101,0,3,0
31-12-2025,manipur,thoubal,795103,1,6,0
31-12-2025,manipur,thoubal,795130,1,0,0
31-12-2025,manipur,ukhrul,795145,0,2,0
31-12-2025,meghalaya,east garo hills,794110,0,1,0
31-12-2025,meghalaya,east garo hills,794111,0,5,1
31-12-2025,meghalaya,east jaintia hills,793200,0,3,0
31-12-2025,meghalaya,east khasi hills,793001,0,4,0
31-12-2025,meghalaya,east khasi hills,793010,0,1,2
31-12-2025,meghalaya,east khasi hills,793016,1,0,0
31-12-2025,meghalaya,east khasi hills,793106,0,1,0
31-12-2025,meghalaya,east khasi hills,793113,0,2,0
31-12-2025,meghalaya,north garo hills,794112,0,7,0
31-12-2025,meghalaya,ribhoi,793101,0,1,2
31-12-2025,meghalaya,south west garo hills,794115,0,1,0
31-12-2025,meghalaya,west jaintia hills,793150,0,30,1
31-12-2025,mizoram,champhai,796321,1,4,1
31-12-2025,mizoram,mamit,796441,2,0,0
31-12-2025,mizoram,saiha,796901,0,1,0
31-12-2025,mizoram,serchhip,796181,2,0,0
31-12-2025,nagaland,dimapur,797113,0,1,0
31-12-2025,nagaland,kohima,797001,0,3,0
31-12-2025,nagaland,mokokchung,798601,0,4,0
31-12-2025,nagaland,mon,798602,0,2,0
31-12-2025,nagaland,mon,798621,0,5,1
31-12-2025,nagaland,tuensang,798601,0,1,0
31-12-2025,nagaland,tuensang,798626,0,2,0
31-12-2025,odisha,angul,759100,1,1,0
31-12-2025,odisha,angul,759116,0,1,0
31-12-2025,odisha,angul,759118,4,0,0
31-12-2025,odisha,angul,759132,3,3,0
31-12-2025,odisha,angul,759141,2,1,0
31-12-2025,odisha,balangir,767002,3,1,0
31-12-2025,odisha,balangir,767020,2,0,0
31-12-2025,odisha,balangir,767026,5,6,0
31-12-2025,odisha,balangir,767030,0,1,0
31-12-2025,odisha,balasore,756023,0,1,0
31-12-2025,odisha,balasore,756027,3,0,0
31-12-2025,odisha,balasore,756033,2,0,0
31-12-2025,odisha,balasore,756041,2,1,0
31-12-2025,odisha,balasore,756044,1,1,0
31-12-2025,odisha,balasore,756045,5,2,0
31-12-2025,odisha,balasore,756046,1,0,0
31-12-2025,odisha,balasore,756058,3,1,0
31-12-2025,odisha,bargarh,768032,3,3,0
31-12-2025,odisha,bargarh,768033,3,2,0
31-12-2025,odisha,bargarh,768036,7,4,0
31-12-2025,odisha,bargarh,768039,2,1,0
31-12-2025,odisha,bargarh,768115,2,2,0
31-12-2025,odisha,bhadrak,756112,0,1,0
31-12-2025,odisha,bhadrak,756116,1,1,0
31-12-2025,odisha,bhadrak,756122,2,0,0
31-12-2025,odisha,bhadrak,756125,2,2,0
31-12-2025,odisha,bhadrak,756127,0,1,0
31-12-2025,odisha,boudh,762012,1,0,0
31-12-2025,odisha,boudh,762013,1,0,0
31-12-2025,odisha,boudh,762015,1,2,0
31-12-2025,odisha,boudh,762024,2,0,0
31-12-2025,odisha,cuttack,753003,0,1,0
31-12-2025,odisha,cuttack,753009,0,1,0
31-12-2025,odisha,cuttack,753010,0,1,0
31-12-2025,odisha,cuttack,754002,1,0,0
31-12-2025,odisha,cuttack,754009,2,0,0
31-12-2025,odisha,cuttack,754022,1,4,0
31-12-2025,odisha,cuttack,754031,1,0,0
31-12-2025,odisha,cuttack,754035,4,1,0
31-12-2025,odisha,cuttack,754100,1,0,0
31-12-2025,odisha,cuttack,754131,2,0,0
31-12-2025,odisha,cuttack,754200,2,0,0
31-12-2025,odisha,cuttack,754203,1,0,0
31-12-2025,odisha,cuttack,754204,1,0,0
31-12-2025,odisha,cuttack,754206,0,1,0
31-12-2025,odisha,cuttack,754209,4,0,0
31-12-2025,odisha,cuttack,754290,0,1,0
31-12-2025,odisha,dhenkanal,759001,1,1,0
31-12-2025,odisha,dhenkanal,759014,1,0,0
31-12-2025,odisha,dhenkanal,759025,2,2,0
31-12-2025,odisha,gajapati,761015,0,2,0
31-12-2025,odisha,gajapati,761017,1,2,0
31-12-2025,odisha,ganjam,761008,1,2,0
31-12-2025,odisha,ganjam,761012,4,1,0
31-12-2025,odisha,ganjam,761032,4,2,0
31-12-2025,odisha,ganjam,761041,1,0,0
31-12-2025,odisha,ganjam,761042,1,0,0
31-12-2025,odisha,ganjam,761100,1,0,0
31-12-2025,odisha,ganjam,761101,2,0,0
31-12-2025,odisha,ganjam,761104,3,2,0
31-12-2025,odisha,ganjam,761110,1,0,0
31-12-2025,odisha,ganjam,761118,3,2,0
31-12-2025,odisha,ganjam,761144,1,1,0
31-12-2025,odisha,jajpur,755004,1,0,0
31-12-2025,odisha,jajpur,755006,2,0,0
31-12-2025,odisha,jajpur,755018,1,2,0
31-12-2025,odisha,jajpur,755027,1,0,0
31-12-2025,odisha,jagatsinghpur,754107,2,1,0
31-12-2025,odisha,jagatsinghpur,754139,1,0,0
31-12-2025,odisha,jagatsinghpur,754113,1,0,0
31-12-2025,odisha,jagatsinghpur,754138,1,0,0
31-12-2025,odisha,jajpur,754214,1,1,0
31-12-2025,odisha,jajpur,755001,0,1,0
31-12-2025,odisha,jajpur,755008,1,0,0
31-12-2025,odisha,jajpur,755009,2,1,0
31-12-2025,odisha,jajpur,755017,1,1,0
31-12-2025,odisha,jajpur,755022,0,1,0
31-12-2025,odisha,kalahandi,766012,6,1,0
31-12-2025,odisha,kalahandi,766015,5,0,0
31-12-2025,odisha,kalahandi,766036,0,2,0
31-12-2025,odisha,kalahandi,766037,0,8,0
31-12-2025,odisha,kandhamal,762029,1,0,0
31-12-2025,odisha,kandhamal,762100,2,1,0
31-12-2025,odisha,kandhamal,762103,3,3,0
31-12-2025,odisha,kandhamal,762104,1,0,0
31-12-2025,odisha,kandhamal,762107,0,2,0
31-12-2025,odisha,kendrapara,754211,2,2,0
31-12-2025,odisha,kendrapara,754214,1,2,0
31-12-2025,odisha,kendrapara,754216,4,0,0
31-12-2025,odisha,kendrapara,754217,1,1,0
31-12-2025,odisha,kendrapara,754240,1,2,0
31-12-2025,odisha,kendujhar,758002,0,1,0
31-12-2025,odisha,kendujhar,758013,4,0,0
31-12-2025,odisha,kendujhar,758014,7,2,0
31-12-2025,odisha,kendujhar,758018,1,4,0
31-12-2025,odisha,kendujhar,758023,1,3,0
31-12-2025,odisha,kendujhar,758037,2,0,0
31-12-2025,odisha,kendujhar,758038,0,3,0
31-12-2025,odisha,kendujhar,758047,3,1,0
31-12-2025,odisha,kendujhar,758076,3,3,0
31-12-2025,odisha,kendujhar,758079,1,3,0
31-12-2025,odisha,kendujhar,758081,2,0,0
31-12-2025,odisha,khordha,751001,0,1,0
31-12-2025,odisha,khordha,751018,0,2,0
31-12-2025,odisha,khordha,751029,0,1,0
31-12-2025,odisha,khordha,751030,1,1,0
31-12-2025,odisha,khordha,751031,1,0,1
31-12-2025,odisha,khordha,752031,1,1,0
31-12-2025,odisha,khordha,752050,2,0,0
31-12-2025,odisha,khordha,752056,3,1,0
31-12-2025,odisha,khordha,751012,1,0,0
31-12-2025,odisha,koraput,763008,2,0,0
31-12-2025,odisha,koraput,764020,0,1,0
31-12-2025,odisha,koraput,764036,1,2,0
31-12-2025,odisha,koraput,764043,1,8,0
31-12-2025,odisha,koraput,764056,1,1,0
31-12-2025,odisha,koraput,764058,0,4,0
31-12-2025,odisha,koraput,764063,0,1,0
31-12-2025,odisha,koraput,765013,1,4,0
31-12-2025,odisha,mayurbhanj,757020,1,1,0
31-12-2025,odisha,mayurbhanj,757021,2,0,0
31-12-2025,odisha,mayurbhanj,757025,1,1,0
31-12-2025,odisha,mayurbhanj,757050,1,0,0
31-12-2025,odisha,mayurbhanj,757087,1,3,0
31-12-2025,odisha,mayurbhanj,757091,0,1,0
31-12-2025,odisha,mayurbhanj,757092,0,1,0
31-12-2025,odisha,mayurbhanj,757100,1,3,0
31-12-2025,odisha,nabarangapur,764059,0,1,0
31-12-2025,odisha,nabarangapur,764071,4,3,0
31-12-2025,odisha,nayagarh,752024,1,0,0
31-12-2025,odisha,nayagarh,752025,1,0,0
31-12-2025,odisha,nayagarh,752065,1,0,0
31-12-2025,odisha,nayagarh,752078,0,1,0
31-12-2025,odisha,nayagarh,752084,3,0,0
31-12-2025,odisha,nayagarh,752089,1,1,0
31-12-2025,odisha,nuapada,766104,3,4,0
31-12-2025,odisha,puri,752014,3,1,0
31-12-2025,odisha,puri,752019,0,1,0
31-12-2025,odisha,puri,752030,1,0,0
31-12-2025,odisha,puri,752111,1,0,0
31-12-2025,odisha,rayagada,765025,0,4,0
31-12-2025,odisha,sambalpur,768106,5,4,0
31-12-2025,odisha,sambalpur,768109,1,0,0
31-12-2025,odisha,sambalpur,768113,1,0,0
31-12-2025,odisha,sambalpur,768228,0,3,0
31-12-2025,odisha,subarnapur,767016,3,1,0
31-12-2025,odisha,subarnapur,767017,1,0,0
31-12-2025,odisha,subarnapur,767062,1,1,0
31-12-2025,odisha,sundargarh,770015,0,1,0
31-12-2025,odisha,sundargarh,769005,1,0,0
31-12-2025,odisha,sundargarh,769006,0,1,0
31-12-2025,odisha,sundargarh,769013,1,0,0
31-12-2025,odisha,sundargarh,769016,0,3,0
31-12-2025,odisha,sundargarh,769043,0,0,1
31-12-2025,odisha,sundargarh,770015,1,0,0
31-12-2025,odisha,sundargarh,770017,3,0,0
31-12-2025,odisha,sundargarh,770020,2,1,0
31-12-2025,odisha,sundargarh,770044,0,2,0
31-12-2025,odisha,angul,759107,0,1,0
31-12-2025,odisha,balangir,767001,0,3,0
31-12-2025,odisha,balangir,767030,0,1,0
31-12-2025,odisha,balangir,767033,1,3,0
31-12-2025,odisha,balangir,767037,0,1,0
31-12-2025,odisha,bhadrak,756112,1,0,0
31-12-2025,odisha,kendujhar,758035,0,1,0
31-12-2025,odisha,khordha,752054,1,0,0
31-12-2025,odisha,khordha,752102,1,0,0
31-12-2025,odisha,koraput,764020,1,0,0
31-12-2025,odisha,puri,752120,1,0,0
31-12-2025,odisha,rayagada,765018,0,1,0
31-12-2025,odisha,sambalpur,768004,1,0,0
31-12-2025,puducherry,puducherry,605003,2,0,0
31-12-2025,puducherry,puducherry,605004,1,0,0
31-12-2025,puducherry,puducherry,605011,1,0,0
31-12-2025,puducherry,puducherry,605105,0,1,0
31-12-2025,puducherry,puducherry,605107,1,0,0
31-12-2025,punjab,amritsar,143109,1,0,0
31-12-2025,punjab,amritsar,143112,0,1,0
31-12-2025,punjab,bathinda,151003,0,1,0
31-12-2025,punjab,bathinda,151301,2,1,0
31-12-2025,punjab,bathinda,151302,1,0,0
31-12-2025,punjab,faridkot,151203,0,1,0
31-12-2025,punjab,faridkot,151204,1,0,0
31-12-2025,punjab,fatehgarh sahib,147203,0,2,0
31-12-2025,punjab,fazilka,152116,2,8,0
31-12-2025,punjab,fazilka,152123,1,0,0
31-12-2025,punjab,fazilka,152132,0,2,0
31-12-2025,punjab,ferozepur,142043,0,1,0
31-12-2025,punjab,ferozepur,152004,0,1,0
31-12-2025,punjab,gurdaspur,143505,1,1,0
31-12-2025,punjab,gurdaspur,143516,1,0,0
31-12-2025,punjab,gurdaspur,143519,1,1,0
31-12-2025,punjab,gurdaspur,143602,0,3,0
31-12-2025,punjab,hoshiarpur,144209,1,0,0
31-12-2025,punjab,hoshiarpur,146001,4,5,0
31-12-2025,punjab,jalandhar,144005,1,0,0
31-12-2025,punjab,jalandhar,144020,0,1,0
31-12-2025,punjab,jalandhar,144026,1,0,0
31-12-2025,punjab,jalandhar,144036,0,1,0
31-12-2025,punjab,jalandhar,144040,1,1,0
31-12-2025,punjab,jalandhar,144041,1,0,0
31-12-2025,punjab,kapurthala,144402,1,0,0
31-12-2025,punjab,ludhiana,141010,2,7,0
31-12-2025,punjab,ludhiana,141014,1,2,1
31-12-2025,punjab,ludhiana,141115,1,0,0
31-12-2025,punjab,ludhiana,141421,1,4,0
31-12-2025,punjab,ludhiana,142035,1,0,0
31-12-2025,punjab,pathankot,145027,1,0,0
31-12-2025,punjab,patiala,140701,1,0,0
31-12-2025,punjab,patiala,147104,1,0,0
31-12-2025,punjab,patiala,147201,3,2,0
31-12-2025,punjab,patiala,147202,1,2,0
31-12-2025,punjab,rupnagar,140001,0,1,0
31-12-2025,punjab,rupnagar,140115,0,1,0
31-12-2025,punjab,rupnagar,140116,1,0,0
