date,state,district,pincode,demo_age_5_17,demo_age_17_
16-12-2025,west bengal,darjeeling,734001,0,22
16-12-2025,west bengal,darjeeling,734104,0,7
16-12-2025,west bengal,darjeeling,734105,0,4
16-12-2025,west bengal,darjeeling,734217,0,5
16-12-2025,west bengal,darjeeling,734227,0,4
16-12-2025,west bengal,darjeeling,734311,0,4
16-12-2025,west bengal,darjeeling,734315,0,5
16-12-2025,west bengal,darjeeling,734421,0,1
16-12-2025,west bengal,darjeeling,734429,0,26
16-12-2025,west bengal,darjeeling,735231,0,5
16-12-2025,west bengal,darjeeling,734014,0,6
16-12-2025,west bengal,darjeeling,734101,0,1
16-12-2025,west bengal,darjeeling,734215,0,1
16-12-2025,west bengal,darjeeling,734301,0,4
16-12-2025,west bengal,purba medinipur,721420,0,2
16-12-2025,west bengal,purba medinipur,721423,0,5
16-12-2025,west bengal,purba medinipur,721427,0,5
16-12-2025,west bengal,purba medinipur,721429,0,32
16-12-2025,west bengal,purba medinipur,721433,0,3
16-12-2025,west bengal,purba medinipur,721436,0,1
16-12-2025,west bengal,purba medinipur,721439,0,7
16-12-2025,west bengal,purba medinipur,721446,0,8
16-12-2025,west bengal,purba medinipur,721634,0,2
16-12-2025,west bengal,purba medinipur,721636,0,1
16-12-2025,west bengal,purba medinipur,721655,0,3
16-12-2025,west bengal,purba medinipur,721656,0,2
16-12-2025,west bengal,purba medinipur,721659,0,1
16-12-2025,west bengal,howrah,711101,1,25
16-12-2025,west bengal,howrah,711106,0,18
16-12-2025,west bengal,howrah,711109,1,6
16-12-2025,west bengal,howrah,711112,0,6
16-12-2025,west bengal,howrah,711113,0,4
16-12-2025,west bengal,howrah,711204,0,5
16-12-2025,west bengal,howrah,711205,0,2
16-12-2025,west bengal,howrah,711303,1,32
16-12-2025,west bengal,howrah,711405,0,2
16-12-2025,west bengal,howrah,711409,0,3
16-12-2025,west bengal,howrah,711412,0,7
16-12-2025,west bengal,hooghly,712101,1,20
16-12-2025,west bengal,hooghly,712104,0,9
16-12-2025,west bengal,hooghly,712135,0,11
16-12-2025,west bengal,hooghly,712136,0,40
16-12-2025,west bengal,hooghly,712149,4,45
16-12-2025,west bengal,hooghly,712203,0,17
16-12-2025,west bengal,hooghly,712234,0,1
16-12-2025,west bengal,hooghly,712301,0,13
16-12-2025,west bengal,hooghly,712302,1,28
16-12-2025,west bengal,hooghly,712402,0,11
16-12-2025,west bengal,hooghly,712404,1,23
16-12-2025,west bengal,hooghly,712407,1,29
16-12-2025,west bengal,hooghly,712504,0,3
16-12-2025,west bengal,hooghly,712512,4,11
16-12-2025,west bengal,hooghly,712515,1,5
16-12-2025,west bengal,hooghly,712613,0,15
16-12-2025,west bengal,hooghly,712614,1,24
16-12-2025,west bengal,hooghly,712707,0,3
16-12-2025,west bengal,howrah,711101,1,39
16-12-2025,west bengal,howrah,711102,1,17
16-12-2025,west bengal,howrah,711103,0,7
16-12-2025,west bengal,howrah,711106,1,14
16-12-2025,west bengal,howrah,711113,1,2
16-12-2025,west bengal,howrah,711202,0,9
16-12-2025,west bengal,howrah,711203,0,5
16-12-2025,west bengal,howrah,711205,1,3
16-12-2025,west bengal,howrah,711206,0,4
16-12-2025,west bengal,howrah,711305,0,1
16-12-2025,west bengal,howrah,711307,0,4
16-12-2025,west bengal,howrah,711308,0,5
16-12-2025,west bengal,howrah,711404,3,5
16-12-2025,west bengal,howrah,711413,0,10
16-12-2025,west bengal,howrah,711415,0,1
16-12-2025,west bengal,howrah,712408,0,3
16-12-2025,west bengal,hooghly,712103,0,1
16-12-2025,west bengal,hooghly,712201,0,1
16-12-2025,west bengal,hooghly,712258,0,1
16-12-2025,west bengal,jalpaiguri,734004,3,5
16-12-2025,west bengal,jalpaiguri,734007,0,8
16-12-2025,west bengal,jalpaiguri,735101,0,37
16-12-2025,west bengal,jalpaiguri,735121,2,34
16-12-2025,west bengal,jalpaiguri,735134,1,8
16-12-2025,west bengal,jalpaiguri,735140,0,2
16-12-2025,west bengal,jalpaiguri,735208,0,8
16-12-2025,west bengal,jalpaiguri,735211,3,50
16-12-2025,west bengal,jalpaiguri,735214,0,22
16-12-2025,west bengal,jalpaiguri,735216,0,11
16-12-2025,west bengal,jalpaiguri,735223,6,24
16-12-2025,west bengal,jalpaiguri,735233,1,10
16-12-2025,west bengal,jalpaiguri,736121,8,38
16-12-2025,west bengal,jhargram,721301,0,1
16-12-2025,west bengal,jhargram,721501,0,1
16-12-2025,west bengal,jhargram,721503,0,2
16-12-2025,west bengal,jhargram,721513,0,2
16-12-2025,west bengal,jhargram,721517,0,1
16-12-2025,west bengal,kalimpong,734301,1,13
16-12-2025,west bengal,kalimpong,734311,1,1
16-12-2025,west bengal,kolkata,700012,1,7
16-12-2025,west bengal,kolkata,700014,0,45
16-12-2025,west bengal,kolkata,700015,1,38
16-12-2025,west bengal,kolkata,700017,0,17
16-12-2025,west bengal,kolkata,700019,0,8
16-12-2025,west bengal,kolkata,700021,0,1
16-12-2025,west bengal,kolkata,700026,0,19
16-12-2025,west bengal,kolkata,700037,0,10
16-12-2025,west bengal,kolkata,700042,3,15
16-12-2025,west bengal,kolkata,700043,0,8
16-12-2025,west bengal,kolkata,700044,2,28
16-12-2025,west bengal,kolkata,700058,0,2
16-12-2025,west bengal,kolkata,700078,0,13
16-12-2025,west bengal,kolkata,700095,1,5
16-12-2025,west bengal,kolkata,700100,0,1
16-12-2025,west bengal,kolkata,700105,1,8
16-12-2025,west bengal,malda,732122,2,39
16-12-2025,west bengal,malda,732123,8,74
16-12-2025,west bengal,malda,732138,5,57
16-12-2025,west bengal,malda,732141,0,3
16-12-2025,west bengal,malda,732142,0,15
16-12-2025,west bengal,malda,732143,0,2
16-12-2025,west bengal,malda,732144,1,2
16-12-2025,west bengal,malda,732147,2,6
16-12-2025,west bengal,malda,732202,0,12
16-12-2025,west bengal,malda,732204,5,10
16-12-2025,west bengal,malda,732205,4,21
16-12-2025,west bengal,malda,732206,8,28
16-12-2025,west bengal,malda,732207,6,23
16-12-2025,west bengal,malda,732211,0,8
16-12-2025,west bengal,malda,732123,1,9
16-12-2025,west bengal,malda,732127,0,5
16-12-2025,west bengal,malda,732143,0,1
16-12-2025,west bengal,malda,732150,0,4
16-12-2025,west bengal,malda,732207,1,25
16-12-2025,west bengal,malda,732213,0,1
16-12-2025,west bengal,paschim medinipur,721153,0,1
16-12-2025,west bengal,murshidabad,713130,1,3
16-12-2025,west bengal,murshidabad,731244,0,6
16-12-2025,west bengal,murshidabad,742102,1,36
16-12-2025,west bengal,murshidabad,742133,5,42
16-12-2025,west bengal,murshidabad,742136,2,43
16-12-2025,west bengal,murshidabad,742137,0,12
16-12-2025,west bengal,murshidabad,742151,6,12
16-12-2025,west bengal,murshidabad,742160,0,2
16-12-2025,west bengal,murshidabad,742164,1,1
16-12-2025,west bengal,murshidabad,742171,0,7
16-12-2025,west bengal,murshidabad,742185,0,3
16-12-2025,west bengal,murshidabad,742189,7,57
16-12-2025,west bengal,murshidabad,742190,0,14
16-12-2025,west bengal,murshidabad,742227,7,28
16-12-2025,west bengal,murshidabad,742237,3,31
16-12-2025,west bengal,murshidabad,742306,2,19
16-12-2025,west bengal,murshidabad,742308,1,21
16-12-2025,west bengal,nadia,713130,0,7
16-12-2025,west bengal,nadia,741102,1,31
16-12-2025,west bengal,nadia,741122,1,21
16-12-2025,west bengal,nadia,741139,2,8
16-12-2025,west bengal,nadia,741154,1,20
16-12-2025,west bengal,nadia,741167,1,8
16-12-2025,west bengal,nadia,741181,0,10
16-12-2025,west bengal,nadia,741201,1,28
16-12-2025,west bengal,nadia,741235,0,44
16-12-2025,west bengal,nadia,741248,0,13
16-12-2025,west bengal,nadia,741250,0,5
16-12-2025,west bengal,nadia,741256,0,5
16-12-2025,west bengal,nadia,741301,0,8
16-12-2025,west bengal,nadia,741503,0,3
16-12-2025,west bengal,nadia,741507,2,29
16-12-2025,west bengal,north 24 parganas,700057,0,12
16-12-2025,west bengal,north 24 parganas,700076,0,3
16-12-2025,west bengal,north 24 parganas,700077,0,5
16-12-2025,west bengal,north 24 parganas,700090,0,8
16-12-2025,west bengal,north 24 parganas,700097,0,2
16-12-2025,west bengal,north 24 parganas,700113,0,12
16-12-2025,west bengal,north 24 parganas,700131,2,7
16-12-2025,west bengal,north 24 parganas,700133,0,1
16-12-2025,west bengal,north 24 parganas,743133,0,18
16-12-2025,west bengal,north 24 parganas,743136,0,10
16-12-2025,west bengal,north 24 parganas,743144,0,22
16-12-2025,west bengal,north 24 parganas,743145,0,22
16-12-2025,west bengal,north 24 parganas,743166,0,16
16-12-2025,west bengal,north 24 parganas,743246,0,1
16-12-2025,west bengal,north 24 parganas,743248,1,38
16-12-2025,west bengal,north 24 parganas,743271,0,9
16-12-2025,west bengal,north 24 parganas,743272,0,9
16-12-2025,west bengal,north 24 parganas,743287,2,11
16-12-2025,west bengal,north 24 parganas,743292,0,21
16-12-2025,west bengal,north 24 parganas,743293,0,17
16-12-2025,west bengal,north 24 parganas,743297,0,10
16-12-2025,west bengal,north 24 parganas,743329,1,10
16-12-2025,west bengal,north 24 parganas,743401,1,23
16-12-2025,west bengal,north 24 parganas,743412,2,21
16-12-2025,west bengal,north 24 parganas,743429,2,18
16-12-2025,west bengal,north 24 parganas,743435,2,30
16-12-2025,west bengal,north 24 parganas,743438,0,12
16-12-2025,west bengal,north 24 parganas,743456,1,23
16-12-2025,west bengal,north 24 parganas,743711,1,19
16-12-2025,west bengal,uttar dinajpur,733128,0,4
16-12-2025,west bengal,uttar dinajpur,733209,0,2
16-12-2025,west bengal,uttar dinajpur,733215,0,1
16-12-2025,west bengal,north 24 parganas,700058,0,1
16-12-2025,west bengal,north 24 parganas,700059,0,2
16-12-2025,west bengal,north 24 parganas,700120,0,3
16-12-2025,west bengal,north 24 parganas,700129,0,13
16-12-2025,west bengal,north 24 parganas,700131,0,2
16-12-2025,west bengal,north 24 parganas,700132,0,2
16-12-2025,west bengal,north 24 parganas,700135,0,7
16-12-2025,west bengal,north 24 parganas,700157,0,2
16-12-2025,west bengal,north 24 parganas,743193,0,1
16-12-2025,west bengal,north 24 parganas,743249,0,4
16-12-2025,west bengal,north 24 parganas,743329,0,2
16-12-2025,west bengal,north 24 parganas,743425,1,2
16-12-2025,west bengal,paschim bardhaman,713201,0,2
16-12-2025,west bengal,paschim bardhaman,713203,0,3
16-12-2025,west bengal,paschim bardhaman,713204,0,1
16-12-2025,west bengal,paschim bardhaman,713206,0,2
16-12-2025,west bengal,paschim bardhaman,713208,0,1
16-12-2025,west bengal,paschim bardhaman,713213,1,6
16-12-2025,west bengal,paschim bardhaman,713214,0,1
16-12-2025,west bengal,paschim bardhaman,713321,0,1
16-12-2025,west bengal,paschim bardhaman,713323,0,1
16-12-2025,west bengal,paschim bardhaman,713324,0,1
16-12-2025,west bengal,paschim bardhaman,713333,0,1
16-12-2025,west bengal,paschim bardhaman,713386,1,2
16-12-2025,west bengal,paschim medinipur,721122,2,13
16-12-2025,west bengal,paschim medinipur,721128,1,9
16-12-2025,west bengal,paschim medinipur,721139,1,0
16-12-2025,west bengal,paschim medinipur,721143,0,1
16-12-2025,west bengal,paschim medinipur,721147,3,19
16-12-2025,west bengal,paschim medinipur,721154,0,2
16-12-2025,west bengal,paschim medinipur,721170,0,6
16-12-2025,west bengal,paschim medinipur,721258,1,6
16-12-2025,west bengal,paschim medinipur,721301,5,86
16-12-2025,west bengal,paschim medinipur,721445,1,16
16-12-2025,west bengal,paschim medinipur,721466,0,4
16-12-2025,west bengal,paschim medinipur,721503,0,11
16-12-2025,west bengal,paschim medinipur,721513,4,16
16-12-2025,west bengal,purba bardhaman,712512,0,1
16-12-2025,west bengal,purba bardhaman,713123,0,1
16-12-2025,west bengal,purba bardhaman,713140,0,1
16-12-2025,west bengal,purba bardhaman,713150,0,3
16-12-2025,west bengal,purba bardhaman,713405,0,4
16-12-2025,west bengal,purba bardhaman,713422,1,4
16-12-2025,west bengal,purba bardhaman,713428,0,3
16-12-2025,west bengal,purba bardhaman,713432,0,1
16-12-2025,west bengal,purba bardhaman,713516,0,1
16-12-2025,west bengal,purba medinipur,721131,0,3
16-12-2025,west bengal,purba medinipur,721142,0,1
16-12-2025,west bengal,purba medinipur,721158,0,2
16-12-2025,west bengal,purba medinipur,721172,0,3
16-12-2025,west bengal,purba medinipur,721420,1,6
16-12-2025,west bengal,purba medinipur,721433,2,7
16-12-2025,west bengal,purba medinipur,721453,0,6
16-12-2025,west bengal,purba medinipur,721455,0,1
16-12-2025,west bengal,purba medinipur,721629,0,14
16-12-2025,west bengal,purba medinipur,721630,1,4
16-12-2025,west bengal,purba medinipur,721631,3,36
16-12-2025,west bengal,purba medinipur,721634,1,8
16-12-2025,west bengal,purba medinipur,721642,3,11
16-12-2025,west bengal,purba medinipur,721645,2,4
16-12-2025,west bengal,purba medinipur,721654,2,6
16-12-2025,west bengal,purba medinipur,721655,0,6
16-12-2025,west bengal,purba medinipur,721657,1,6
16-12-2025,west bengal,purba medinipur,721668,0,10
16-12-2025,west bengal,purba medinipur,721669,0,2
16-12-2025,west bengal,purba medinipur,721670,0,1
16-12-2025,west bengal,purulia,723101,0,9
16-12-2025,west bengal,purulia,723121,0,2
16-12-2025,west bengal,purulia,723130,0,5
16-12-2025,west bengal,purulia,723133,0,4
16-12-2025,west bengal,purulia,723147,0,1
16-12-2025,west bengal,purulia,723126,5,28
16-12-2025,west bengal,purulia,723128,7,27
16-12-2025,west bengal,purulia,723143,4,34
16-12-2025,west bengal,purulia,723148,1,15
16-12-2025,west bengal,purulia,723155,4,15
16-12-2025,west bengal,purulia,723156,0,10
16-12-2025,west bengal,purulia,723158,0,1
16-12-2025,west bengal,purulia,723163,0,1
16-12-2025,west bengal,purulia,723202,18,125
16-12-2025,west bengal,south 24 parganas,700018,0,5
16-12-2025,west bengal,south 24 parganas,700100,0,6
16-12-2025,west bengal,south 24 parganas,700142,0,7
16-12-2025,west bengal,south 24 parganas,700145,1,13
16-12-2025,west bengal,south 24 parganas,700147,0,13
16-12-2025,west bengal,south 24 parganas,700148,0,3
16-12-2025,west bengal,south 24 parganas,700152,0,20
16-12-2025,west bengal,south 24 parganas,743312,3,39
16-12-2025,west bengal,south 24 parganas,743318,0,31
16-12-2025,west bengal,south 24 parganas,743329,9,132
16-12-2025,west bengal,south 24 parganas,743332,1,15
16-12-2025,west bengal,south 24 parganas,743336,5,38
16-12-2025,west bengal,south 24 parganas,743337,4,47
16-12-2025,west bengal,south 24 parganas,743349,10,60
16-12-2025,west bengal,south 24 parganas,743354,3,44
16-12-2025,west bengal,south 24 parganas,743356,0,1
16-12-2025,west bengal,south 24 parganas,743357,5,8
16-12-2025,west bengal,south 24 parganas,743372,4,52
16-12-2025,west bengal,south 24 parganas,743374,0,21
16-12-2025,west bengal,south 24 parganas,743376,4,68
16-12-2025,west bengal,south 24 parganas,743383,6,14
16-12-2025,west bengal,south 24 parganas,743385,1,4
16-12-2025,west bengal,south 24 parganas,743391,0,6
16-12-2025,west bengal,south 24 parganas,743425,2,5
16-12-2025,west bengal,dakshin dinajpur,733126,0,6
16-12-2025,west bengal,dakshin dinajpur,733145,0,1
16-12-2025,west bengal,south 24 parganas,700008,0,13
16-12-2025,west bengal,south 24 parganas,700063,0,7
16-12-2025,west bengal,south 24 parganas,700082,0,1
16-12-2025,west bengal,south 24 parganas,700140,0,3
16-12-2025,west bengal,south 24 parganas,700151,0,1
16-12-2025,west bengal,south 24 parganas,743318,0,13
16-12-2025,west bengal,south 24 parganas,743383,0,15
16-12-2025,west bengal,south 24 parganas,743613,0,1
16-12-2025,west bengal,uttar dinajpur,733128,6,72
16-12-2025,west bengal,uttar dinajpur,733129,11,97
16-12-2025,west bengal,uttar dinajpur,733134,12,83
16-12-2025,west bengal,uttar dinajpur,733201,8,74
16-12-2025,west bengal,uttar dinajpur,733208,11,70
16-12-2025,west bengal,uttar dinajpur,733211,0,9
16-12-2025,west bengal,uttar dinajpur,733214,2,8
16-12-2025,west bengal,paschim medinipur,721102,0,23
16-12-2025,west bengal,paschim medinipur,721135,0,3
16-12-2025,west bengal,paschim medinipur,721145,0,5
16-12-2025,west bengal,paschim medinipur,721260,0,1
16-12-2025,west bengal,paschim medinipur,721304,1,11
16-12-2025,west bengal,paschim medinipur,721451,0,5
16-12-2025,west bengal,paschim medinipur,721504,0,1
16-12-2025,maharashtra,jalna,431114,8,39
16-12-2025,maharashtra,jalna,431134,0,4
16-12-2025,maharashtra,jalna,431202,4,27
16-12-2025,maharashtra,jalna,431204,2,23
16-12-2025,maharashtra,jalna,431503,0,2
16-12-2025,maharashtra,kolhapur,415101,1,24
16-12-2025,maharashtra,kolhapur,416006,0,8
16-12-2025,maharashtra,kolhapur,416101,1,27
16-12-2025,maharashtra,kolhapur,416108,0,1
16-12-2025,maharashtra,kolhapur,416116,2,18
16-12-2025,maharashtra,kolhapur,416119,1,17
16-12-2025,maharashtra,kolhapur,416205,3,29
16-12-2025,maharashtra,kolhapur,416207,0,10
16-12-2025,maharashtra,kolhapur,416210,1,21
16-12-2025,maharashtra,kolhapur,416214,0,26
16-12-2025,maharashtra,kolhapur,416216,3,21
16-12-2025,maharashtra,kolhapur,416502,1,12
16-12-2025,maharashtra,kolhapur,416526,1,4
16-12-2025,maharashtra,kolhapur,416527,0,1
16-12-2025,maharashtra,kolhapur,416551,1,2
16-12-2025,maharashtra,kolhapur,416552,0,7
16-12-2025,maharashtra,latur,413514,0,29
16-12-2025,maharashtra,latur,413521,2,43
16-12-2025,maharashtra,latur,413522,2,22
16-12-2025,maharashtra,latur,413523,2,28
16-12-2025,maharashtra,latur,413544,2,16
16-12-2025,maharashtra,mumbai,400002,0,9
16-12-2025,maharashtra,mumbai,400003,0,16
16-12-2025,maharashtra,mumbai,400009,2,16
16-12-2025,maharashtra,mumbai,400012,0,15
16-12-2025,maharashtra,mumbai,400016,1,10
16-12-2025,maharashtra,mumbai,400019,1,4
16-12-2025,maharashtra,mumbai,400022,1,17
16-12-2025,maharashtra,mumbai,400026,0,2
16-12-2025,maharashtra,mumbai,400030,0,9
16-12-2025,maharashtra,mumbai,400034,0,4
16-12-2025,maharashtra,mumbai,400037,3,29
16-12-2025,maharashtra,mumbai,400042,1,7
16-12-2025,maharashtra,mumbai,400049,0,6
16-12-2025,maharashtra,mumbai,400050,0,9
16-12-2025,maharashtra,mumbai,400051,3,23
16-12-2025,maharashtra,mumbai,400055,0,33
16-12-2025,maharashtra,mumbai,400060,2,23
16-12-2025,maharashtra,mumbai,400063,0,8
16-12-2025,maharashtra,mumbai,400083,0,15
16-12-2025,maharashtra,mumbai,400088,0,24
16-12-2025,maharashtra,mumbai,400092,0,18
16-12-2025,maharashtra,mumbai,400101,1,50
16-12-2025,maharashtra,mumbai,400104,1,25
16-12-2025,maharashtra,mumbai,401203,0,1
16-12-2025,maharashtra,nagpur,440001,0,3
16-12-2025,maharashtra,nagpur,440008,4,42
16-12-2025,maharashtra,nagpur,440013,3,24
16-12-2025,maharashtra,nagpur,440015,2,9
16-12-2025,maharashtra,nagpur,440023,3,34
16-12-2025,maharashtra,nagpur,440024,2,39
16-12-2025,maharashtra,nagpur,440025,1,5
16-12-2025,maharashtra,nagpur,441002,2,12
16-12-2025,maharashtra,nagpur,441101,0,13
16-12-2025,maharashtra,nagpur,441102,1,11
16-12-2025,maharashtra,nagpur,441108,4,30
16-12-2025,maharashtra,nagpur,441109,0,1
16-12-2025,maharashtra,nagpur,441113,1,9
16-12-2025,maharashtra,nagpur,441210,0,8
16-12-2025,maharashtra,nagpur,441302,1,9
16-12-2025,maharashtra,nagpur,441305,0,9
16-12-2025,maharashtra,nanded,431707,1,7
16-12-2025,maharashtra,nanded,431713,1,4
16-12-2025,maharashtra,nanded,431718,0,12
16-12-2025,maharashtra,nanded,431723,1,12
16-12-2025,maharashtra,nanded,431741,2,12
16-12-2025,maharashtra,nanded,431742,1,12
16-12-2025,maharashtra,nanded,431745,0,13
16-12-2025,maharashtra,nanded,431802,6,59
16-12-2025,maharashtra,nanded,431806,2,43
16-12-2025,maharashtra,nanded,431810,0,16
16-12-2025,maharashtra,nanded,431811,0,1
16-12-2025,maharashtra,nandurbar,425411,0,6
16-12-2025,maharashtra,nandurbar,425415,1,2
16-12-2025,maharashtra,nandurbar,425424,0,1
16-12-2025,maharashtra,nashik,422003,10,65
16-12-2025,maharashtra,nashik,422011,1,12
16-12-2025,maharashtra,nashik,422103,3,76
16-12-2025,maharashtra,nashik,422202,0,18
16-12-2025,maharashtra,nashik,422209,5,28
16-12-2025,maharashtra,nashik,422301,0,1
16-12-2025,maharashtra,nashik,422302,1,6
16-12-2025,maharashtra,nashik,422303,2,24
16-12-2025,maharashtra,nashik,422401,1,15
16-12-2025,maharashtra,nashik,422502,1,19
16-12-2025,maharashtra,nashik,423111,0,9
16-12-2025,maharashtra,nashik,423213,0,9
16-12-2025,maharashtra,nashik,424109,1,24
16-12-2025,maharashtra,osmanabad,413405,0,16
16-12-2025,maharashtra,osmanabad,413525,0,19
16-12-2025,maharashtra,osmanabad,413601,4,48
16-12-2025,maharashtra,osmanabad,413602,2,25
16-12-2025,maharashtra,osmanabad,413606,5,55
16-12-2025,maharashtra,osmanabad,413607,0,1
16-12-2025,maharashtra,osmanabad,413623,2,9
16-12-2025,maharashtra,osmanabad,413624,0,8
16-12-2025,maharashtra,palghar,401302,1,0
16-12-2025,maharashtra,palghar,401304,1,2
16-12-2025,maharashtra,palghar,401305,7,37
16-12-2025,maharashtra,palghar,401503,0,1
16-12-2025,maharashtra,palghar,401604,3,44
16-12-2025,maharashtra,palghar,401702,0,9
16-12-2025,maharashtra,palghar,401703,0,1
16-12-2025,maharashtra,parbhani,431401,4,81
16-12-2025,maharashtra,parbhani,431505,1,28
16-12-2025,maharashtra,parbhani,431506,1,33
16-12-2025,maharashtra,parbhani,431516,3,19
16-12-2025,maharashtra,parbhani,431521,0,15
16-12-2025,maharashtra,parbhani,431541,0,21
16-12-2025,maharashtra,pune,410405,2,15
16-12-2025,maharashtra,pune,410505,2,57
16-12-2025,maharashtra,pune,410513,0,14
16-12-2025,maharashtra,pune,411018,2,23
16-12-2025,maharashtra,pune,411026,1,7
16-12-2025,maharashtra,pune,411031,0,3
16-12-2025,maharashtra,pune,411032,1,11
16-12-2025,maharashtra,pune,411036,2,30
16-12-2025,maharashtra,pune,411037,2,41
16-12-2025,maharashtra,pune,411039,3,33
16-12-2025,maharashtra,pune,411061,0,14
16-12-2025,maharashtra,pune,411068,0,4
16-12-2025,maharashtra,pune,412103,0,8
16-12-2025,maharashtra,pune,412110,1,13
16-12-2025,maharashtra,pune,412114,1,23
16-12-2025,maharashtra,pune,412206,0,56
16-12-2025,maharashtra,pune,412210,3,42
16-12-2025,maharashtra,pune,412211,1,44
16-12-2025,maharashtra,pune,412215,0,11
16-12-2025,maharashtra,pune,412216,1,47
16-12-2025,maharashtra,pune,412220,0,2
16-12-2025,maharashtra,pune,412301,1,15
16-12-2025,maharashtra,pune,412303,0,18
16-12-2025,maharashtra,pune,412308,4,35
16-12-2025,maharashtra,pune,412402,0,14
16-12-2025,maharashtra,pune,412406,0,5
16-12-2025,maharashtra,pune,413132,1,16
16-12-2025,maharashtra,raigad,402106,1,2
16-12-2025,maharashtra,raigad,402108,0,2
16-12-2025,maharashtra,raigad,402109,0,2
16-12-2025,maharashtra,raigad,402125,0,1
16-12-2025,maharashtra,raigad,402402,1,1
